BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-76,69490,2020/02/01 00:00:00+00,Walk In,4,Black,Female,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,Not Sustained,Black,Male,9115
18-76,69490,2020/02/01 00:00:00+00,Walk In,23,Black,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,Not Sustained,Black,Male,9116
18-76,69490,2020/02/01 00:00:00+00,Walk In,18,Black,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,Not Sustained,Asian,Male,9117
18-76,69490,2020/02/01 00:00:00+00,Walk In,4,Black,Female,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,Not Sustained,Asian,Male,9118
18-76,69490,2020/02/01 00:00:00+00,Walk In,23,Black,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,Asian,Male,9119
18-76,69490,2020/02/01 00:00:00+00,Walk In,23,Black,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,Not Sustained,Asian,Male,9120
18-76,69490,2020/02/01 00:00:00+00,Walk In,18,Black,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,Asian,Male,9121
18-76,69490,2020/02/01 00:00:00+00,Walk In,4,Black,Female,2018/04/18 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,Asian,Male,9122
18-75,69489,2020/02/01 00:00:00+00,Telephone (or TDD),39,Unknown,Female,2018/03/09 00:00:00+00,10TH PRECINCT,,Procedure,Not Sustained,Black,Male,9123
18-72,69486,2020/01/31 00:00:00+00,Telephone (or TDD),40,Black,Male,2018/04/09 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,9105
18-71,69485,2020/01/31 00:00:00+00,Telephone (or TDD),6,Black,Male,2018/05/03 00:00:00+00,11TH PRECINCT,,Procedure,Unfounded,Black,Male,9106
18-73,69487,2020/01/31 00:00:00+00,Walk In,31,Black,Male,2018/05/02 00:00:00+00,UNKNOWN COMMAND,,Search,Inconclusive,Unknown,Unknown,9107
18-72,69486,2020/01/31 00:00:00+00,Telephone (or TDD),40,Black,Male,2018/04/09 00:00:00+00,CHILD ABUSE UNIT,,Harassment,Unfounded,Black,Male,9108
18-74,69488,2020/01/31 00:00:00+00,In-Custody,24,Black,Male,2018/04/06 00:00:00+00,4TH PRECINCT,,Force,Exonerated,Hispanic,Male,9109
18-68,69482,2020/01/30 00:00:00+00,Telephone (or TDD),49,Black,Male,2018/05/01 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,Asian,Male,9095
18-69,69483,2020/01/30 00:00:00+00,Telephone (or TDD),35,Black,Female,2018/04/27 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,9096
18-68,69482,2020/01/30 00:00:00+00,Telephone (or TDD),49,Black,Male,2018/05/01 00:00:00+00,2ND PRECINCT,,Service,Sustained,Hispanic,Male,9097
18-70,69484,2020/01/30 00:00:00+00,Telephone (or TDD),24,Black,Female,2018/05/03 00:00:00+00,9TH PRECINCT PDU,Admin. Closure,Property,Admin. Closure,Hispanic,Female,9098
18-68,69482,2020/01/30 00:00:00+00,Telephone (or TDD),49,Black,Male,2018/05/01 00:00:00+00,2ND PRECINCT,,Service,Sustained,Asian,Male,9099
18-70,69484,2020/01/30 00:00:00+00,Telephone (or TDD),24,Black,Female,2018/05/03 00:00:00+00,9TH PRECINCT PDU,Admin. Closure,Service,Admin. Closure,Hispanic,Female,9100
18-70,69484,2020/01/30 00:00:00+00,Telephone (or TDD),24,Black,Female,2018/05/03 00:00:00+00,9TH PRECINCT PDU,Admin. Closure,Procedure,Admin. Closure,Hispanic,Female,9101
18-69,69483,2020/01/30 00:00:00+00,Telephone (or TDD),35,Black,Female,2018/04/27 00:00:00+00,7TH PRECINCT,,Arrest,Unfounded,White,Male,9102
18-69,69483,2020/01/30 00:00:00+00,Telephone (or TDD),35,Black,Female,2018/04/27 00:00:00+00,7TH PRECINCT,,Arrest,Unfounded,White,Male,9103
18-68,69482,2020/01/30 00:00:00+00,Telephone (or TDD),49,Black,Male,2018/05/01 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,Hispanic,Male,9104
18-67,69474,2020/01/29 00:00:00+00,Telephone (or TDD),54,Unknown,Female,2018/03/09 00:00:00+00,7TH PRECINCT PDU,,Demeanor,Not Sustained,Black,Male,9091
18-66,69473,2020/01/29 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/03/07 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,9092
18-66,69473,2020/01/29 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/03/07 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,9093
18-67,69474,2020/01/29 00:00:00+00,Telephone (or TDD),54,Unknown,Female,2018/03/09 00:00:00+00,7TH PRECINCT PDU,,Service,No Charge,Black,Male,9094
18-65,69472,2020/01/28 00:00:00+00,Telephone (or TDD),70,Black,Female,2018/04/25 00:00:00+00,COMMUNICATIONS OPERATIONS,,Service,No Charge,Black,Male,9089
18-65,69472,2020/01/28 00:00:00+00,Telephone (or TDD),70,Black,Female,2018/04/25 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,Sustained,Black,Male,9090
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),40,Black,Male,2018/02/28 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,9070
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Procedure,Unfounded,Hispanic,Male,9071
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Demeanor,No Charge,Hispanic,Male,9072
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Harassment,No Charge,White,Male,9073
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Harassment,No Charge,White,Male,9074
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Demeanor,No Charge,White,Male,9075
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Demeanor,No Charge,White,Male,9076
18-62,69469,2020/01/26 00:00:00+00,Telephone (or TDD),23,Other,Female,2018/01/26 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,Duplication,Demeanor,Void,White,Male,9077
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),40,Black,Male,2018/02/28 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Hispanic,Male,9078
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),40,Black,Male,2018/02/28 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,9079
18-62,69469,2020/01/26 00:00:00+00,Telephone (or TDD),23,Other,Female,2018/01/26 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,Duplication,Procedure,Void,White,Male,9080
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Demeanor,Sustained,Hispanic,Male,9081
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),0,Black,Female,2018/02/28 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Hispanic,Male,9082
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Harassment,No Charge,Hispanic,Male,9083
18-64,69471,2020/01/26 00:00:00+00,Walk In,38,Black,Male,2018/04/27 00:00:00+00,4TH PRECINCT,,Harassment,No Charge,Hispanic,Male,9084
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),40,Black,Male,2018/02/28 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown,9085
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),0,Black,Female,2018/02/28 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown,9086
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),0,Black,Female,2018/02/28 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,9087
18-63,69470,2020/01/26 00:00:00+00,Telephone (or TDD),0,Black,Female,2018/02/28 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,9088
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8826
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8829
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8832
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8835
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Sustained,White,Male,8874
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8875
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8876
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8878
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8879
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8881
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8883
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8885
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),19,Black,Male,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,Black,Male,8887
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),19,Black,Male,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Male,8889
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),19,Black,Male,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Male,8891
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),53,Black,Female,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Unfounded,White,Male,8893
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8894
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8895
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8896
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8897
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8898
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,8899
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8900
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8901
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8902
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),19,Black,Male,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Female,8903
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8904
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),19,Black,Male,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Unfounded,White,Male,8905
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8906
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8907
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8908
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,8909
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),53,Black,Female,2018/04/04 00:00:00+00,2ND PRECINCT,,Demeanor,Unfounded,White,Male,8910
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,8911
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8912
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8913
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8914
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8915
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),53,Black,Female,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Male,8916
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),53,Black,Female,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Male,8917
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8918
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8919
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Force,Unfounded,White,Male,8920
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Sustained,White,Male,8921
18-60,69467,2020/01/25 00:00:00+00,Telephone (or TDD),35,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Procedure,Not Sustained,Black,Male,9001
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,9016
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,9018
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,9020
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),3,Black,Male,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,Black,Male,9022
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,9023
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),23,Black,Female,2018/05/01 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,9025
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Sustained,White,Male,9027
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),19,Black,Male,2018/04/04 00:00:00+00,2ND PRECINCT,,Demeanor,Unfounded,White,Male,9029
18-60,69467,2020/01/25 00:00:00+00,Telephone (or TDD),35,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Service,No Charge,Black,Male,9031
18-58,69465,2020/01/25 00:00:00+00,Telephone (or TDD),43,Black,Female,2018/03/20 00:00:00+00,7TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,9033
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,9035
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,9037
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,9064
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,9065
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,9066
18-61,69468,2020/01/25 00:00:00+00,Telephone (or TDD),4,Black,Female,2018/05/01 00:00:00+00,GANG INTELLIGENCE,,Demeanor,Inconclusive,White,Male,9067
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),53,Black,Female,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,Black,Male,9068
18-59,69466,2020/01/25 00:00:00+00,Telephone (or TDD),53,Black,Female,2018/04/04 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Female,9069
18-55,69462,2020/01/24 00:00:00+00,Telephone (or TDD),21,Black,Female,2018/04/25 00:00:00+00,8TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,8808
18-57,69464,2020/01/24 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/25 00:00:00+00,2ND PRECINCT,,Procedure,No Charge,White,Male,8811
18-55,69462,2020/01/24 00:00:00+00,Telephone (or TDD),21,Black,Female,2018/04/25 00:00:00+00,8TH PRECINCT,Admin.close/Inadequate Service,Procedure,No Charge,Black,Male,8814
18-55,69462,2020/01/24 00:00:00+00,Telephone (or TDD),21,Black,Female,2018/04/25 00:00:00+00,8TH PRECINCT,Admin.close/Inadequate Service,Procedure,No Charge,Black,Male,8817
18-54,69461,2020/01/24 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/01/25 00:00:00+00,9TH PRECINCT PDU,Duplication,Service,Void,Black,Male,8820
18-54,69461,2020/01/24 00:00:00+00,Telephone (or TDD),44,Black,Female,2018/01/25 00:00:00+00,9TH PRECINCT PDU,Duplication,Procedure,Void,Black,Male,8823
18-56,69463,2020/01/24 00:00:00+00,Telephone (or TDD),43,Biracial,Female,2018/03/29 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Male,9061
18-57,69464,2020/01/24 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/25 00:00:00+00,2ND PRECINCT,,Harassment,Unfounded,White,Male,9062
18-55,69462,2020/01/24 00:00:00+00,Telephone (or TDD),21,Black,Female,2018/04/25 00:00:00+00,8TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,9063
18-53,69460,2020/01/23 00:00:00+00,Telephone (or TDD),57,Black,Female,2018/04/25 00:00:00+00,CHIEF OF POLICE,,Demeanor,Not Sustained,Black,Male,9050
18-52,69459,2020/01/23 00:00:00+00,Walk In,23,Black,Female,2018/04/23 00:00:00+00,6TH PRECINCT,,Procedure,No Charge,Black,Male,9051
18-51,69458,2020/01/23 00:00:00+00,Telephone (or TDD),58,White,Female,2018/04/02 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9052
18-53,69460,2020/01/23 00:00:00+00,Telephone (or TDD),57,Black,Female,2018/04/25 00:00:00+00,CHIEF OF POLICE,,Service,Unfounded,Black,Male,9053
18-51,69458,2020/01/23 00:00:00+00,Telephone (or TDD),58,White,Female,2018/04/02 00:00:00+00,4TH PRECINCT,,Procedure,Sustained,White,Male,9054
18-52,69459,2020/01/23 00:00:00+00,Walk In,23,Black,Female,2018/04/23 00:00:00+00,6TH PRECINCT,,Service,No Charge,Black,Female,9055
18-52,69459,2020/01/23 00:00:00+00,Walk In,23,Black,Female,2018/04/23 00:00:00+00,6TH PRECINCT,,Service,No Charge,Black,Male,9056
18-51,69458,2020/01/23 00:00:00+00,Telephone (or TDD),58,White,Female,2018/04/02 00:00:00+00,4TH PRECINCT,,Demeanor,Sustained,White,Male,9057
18-52,69459,2020/01/23 00:00:00+00,Walk In,23,Black,Female,2018/04/23 00:00:00+00,6TH PRECINCT,,Arrest,Unfounded,Black,Male,9058
18-52,69459,2020/01/23 00:00:00+00,Walk In,23,Black,Female,2018/04/23 00:00:00+00,6TH PRECINCT,,Procedure,No Charge,Black,Female,9059
18-52,69459,2020/01/23 00:00:00+00,Walk In,23,Black,Female,2018/04/23 00:00:00+00,6TH PRECINCT,,Arrest,Unfounded,Black,Female,9060
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,White,Female,9028
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,Black,Male,9030
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,Black,Male,9032
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,Black,Male,9034
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,Black,Male,9036
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,Black,Male,9038
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,Black,Male,9039
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Property,Sustained,Black,Male,9040
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Property,No Charge,Black,Male,9041
18-50,69457,2020/01/22 00:00:00+00,Telephone (or TDD),54,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Property,No Charge,White,Male,9042
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Property,Unfounded,Unknown,Unknown,9043
18-50,69457,2020/01/22 00:00:00+00,Telephone (or TDD),54,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Arrest,Unfounded,White,Male,9044
18-50,69457,2020/01/22 00:00:00+00,Telephone (or TDD),54,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Arrest,Unfounded,White,Male,9045
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Force,Exonerated,White,Male,9046
18-50,69457,2020/01/22 00:00:00+00,Telephone (or TDD),54,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Force,Unfounded,White,Male,9047
18-50,69457,2020/01/22 00:00:00+00,Telephone (or TDD),54,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Force,Unfounded,White,Male,9048
18-49,69456,2020/01/22 00:00:00+00,Telephone (or TDD),22,Black,Male,2018/04/25 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Arrest,Exonerated,Black,Male,9049
18-48,69455,2020/01/21 00:00:00+00,Telephone (or TDD),-1,Unknown,Female,2018/04/20 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Sustained,Black,Female,9024
18-48,69455,2020/01/21 00:00:00+00,Telephone (or TDD),-1,Unknown,Female,2018/04/20 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,No Charge,Black,Female,9026
18-45,69452,2020/01/20 00:00:00+00,Walk In,56,Black,Male,2018/04/19 00:00:00+00,8TH PRECINCT,,Demeanor,No Charge,Black,Male,9010
18-45,69452,2020/01/20 00:00:00+00,Walk In,56,Black,Male,2018/04/19 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,Black,Male,9011
18-47,69454,2020/01/20 00:00:00+00,Walk In,31,Black,Male,2018/04/23 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Demeanor,Not Sustained,Black,Male,9012
18-45,69452,2020/01/20 00:00:00+00,Walk In,56,Black,Male,2018/04/19 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,Black,Male,9013
18-45,69452,2020/01/20 00:00:00+00,Walk In,56,Black,Male,2018/04/19 00:00:00+00,8TH PRECINCT,,Procedure,Exonerated,White,Male,9014
